master_set,card_num,player,team,variations
2020-21 MVP,83,Jacob Trouba,Rangers,Base
2020-21 MVP,84,Jonathan Drouin,Canadiens,Base
2020-21 MVP,85,Adam Henrique,Ducks,Base
2020-21 MVP,86,Joonas Korpisalo,Blue Jackets,Base
2020-21 MVP,87,Jack Hughes,Devils,Base
2020-21 MVP,88,Nate Schmidt,Golden Knights,Base
2020-21 MVP,89,Ben Bishop,Stars,Base
2020-21 MVP,90,Johnny Gaudreau,Flames,Base
2020-21 MVP,91,Brayden Point,Lightning,Base
2020-21 MVP,92,Josh Morrissey,Jets,Base
2020-21 MVP,93,David Perron,Blues,Base
2020-21 MVP,94,Anthony Duclair,Senators,Base
2020-21 MVP,95,Zach Werenski,Blue Jackets,Base
2020-21 MVP,96,Alex Tuch,Golden Knights,Base
2020-21 MVP,97,Brady Skjei,Hurricanes,Base
2020-21 MVP,98,Shea Theodore,Golden Knights,Base
2020-21 MVP,99,Rickard Rakell,Ducks,Base
2020-21 MVP,100,Nathan MacKinnon CL,Avalanche,Base
2020-21 MVP,101,Kasperi Kapanen,Maple Leafs,Base
2020-21 MVP,102,Andrei Vasilevskiy,Lightning,Base
2020-21 MVP,103,Christian Dvorak,Coyotes,Base
2020-21 MVP,104,Elias Lindholm,Flames,Base
2020-21 MVP,105,Blake Wheeler,Jets,Base
2020-21 MVP,106,Alex Ovechkin,Capitals,Base
2020-21 MVP,107,Jordan Binnington,Blues,Base
2020-21 MVP,108,Ivan Provorov,Flyers,Base
2020-21 MVP,109,Charlie Coyle,Bruins,Base
2020-21 MVP,110,Alex Pietrangelo,Blues,Base
2020-21 MVP,111,Tyler Johnson,Lightning,Base
2020-21 MVP,112,Tyler Seguin,Stars,Base
2020-21 MVP,113,Jakub Voracek,Flyers,Base
2020-21 MVP,114,Timo Meier,Sharks,Base
2020-21 MVP,115,Brandon Sutter,Canucks,Base
2020-21 MVP,116,Alexander Steen,Blues,Base
2020-21 MVP,117,Mark Giordano,Flames,Base
2020-21 MVP,118,Torey Krug,Bruins,Base
2020-21 MVP,119,Oscar Klefbom,Oilers,Base
2020-21 MVP,120,Andreas Johnsson,Maple Leafs,Base
2020-21 MVP,121,Max Pacioretty,Golden Knights,Base
2020-21 MVP,122,Kyle Connor,Jets,Base
2020-21 MVP,123,Jason Zucker,Penguins,Base
2020-21 MVP,124,William Nylander,Maple Leafs,Base
2020-21 MVP,125,Patrick Marleau,Sharks,Base
2020-21 MVP,126,Matthew Tkachuk,Flames,Base
2020-21 MVP,127,Jakob Silfverberg,Ducks,Base
2020-21 MVP,128,Mike Smith,Oilers,Base
2020-21 MVP,129,Nico Hischier,Devils,Base
2020-21 MVP,130,James van Riemsdyk,Flyers,Base
2020-21 MVP,131,Travis Zajac,Devils,Base
2020-21 MVP,132,Nathan MacKinnon,Avalanche,Base
2020-21 MVP,133,Jonathan Marchessault,Golden Knights,Base
2020-21 MVP,134,Sergei Bobrovsky,Panthers,Base
2020-21 MVP,135,Connor Hellebuyck,Jets,Base
2020-21 MVP,136,Victor Hedman,Lightning,Base
2020-21 MVP,137,Evgenii Dadonov,Panthers,Base
2020-21 MVP,138,Frederik Andersen,Maple Leafs,Base
2020-21 MVP,139,Alex Killorn,Lightning,Base
2020-21 MVP,140,Logan Couture,Sharks,Base
2020-21 MVP,141,Jake Muzzin,Maple Leafs,Base
2020-21 MVP,142,Thomas Chabot,Senators,Base
2020-21 MVP,143,Zach Parise,Wild,Base
2020-21 MVP,144,Braden Holtby,Capitals,Base
2020-21 MVP,145,Patrice Bergeron,Bruins,Base
2020-21 MVP,146,Mark Stone,Golden Knights,Base
2020-21 MVP,147,Brendan Gallagher,Canadiens,Base
2020-21 MVP,148,Jean-Gabriel Pageau,Islanders,Base
2020-21 MVP,149,Pekka Rinne,Predators,Base
2020-21 MVP,150,P.K. Subban,Devils,Base
2020-21 MVP,151,Linus Ullmark,Sabres,Base
2020-21 MVP,152,Chris Kreider,Rangers,Base
2020-21 MVP,153,Jeff Carter,Kings,Base
2020-21 MVP,154,Mitch Marner,Maple Leafs,Base
2020-21 MVP,155,Jesper Bratt,Devils,Base
2020-21 MVP,156,Kyle Palmieri,Devils,Base
2020-21 MVP,157,Jaccob Slavin,Hurricanes,Base
2020-21 MVP,158,Taylor Hall,Coyotes,Base
2020-21 MVP,159,Oliver Bjorkstrand,Blue Jackets,Base
2020-21 MVP,160,Hampus Lindholm,Ducks,Base
2020-21 MVP,161,Sebastian Aho,Hurricanes,Base
2020-21 MVP,162,Andreas Athanasiou,Oilers,Base
2020-21 MVP,163,Colton Parayko,Blues,Base
2020-21 MVP,164,Phillip Danault,Canadiens,Base
2020-21 MVP,165,Keith Yandle,Panthers,Base
2020-21 MVP,166,Nick Leddy,Islanders,Base
2020-21 MVP,167,David Rittich,Flames,Base
2020-21 MVP,168,Rocco Grimaldi,Predators,Base
2020-21 MVP,169,Andrei Svechnikov,Hurricanes,Base
2020-21 MVP,170,Jacob Markstrom,Canucks,Base
2020-21 MVP,171,T.J. Oshie,Capitals,Base
2020-21 MVP,172,Alexander Edler,Canucks,Base
2020-21 MVP,173,Mathew Barzal,Islanders,Base
2020-21 MVP,174,Aleksander Barkov,Panthers,Base
2020-21 MVP,175,Nazem Kadri,Avalanche,Base
2020-21 MVP,176,Ryan Strome,Rangers,Base
2020-21 MVP,177,Jonathan Huberdeau,Panthers,Base
2020-21 MVP,178,Bryan Little,Jets,Base
2020-21 MVP,179,Tristan Jarry,Penguins,Base
2020-21 MVP,180,Victor Olofsson,Sabres,Base
2020-21 MVP,181,Nino Niederreiter,Hurricanes,Base
2020-21 MVP,182,John Klingberg,Stars,Base
2020-21 MVP,183,John Carlson,Capitals,Base
2020-21 MVP,184,Sean Monahan,Flames,Base
2020-21 MVP,185,Nick Suzuki,Canadiens,Base
2020-21 MVP,186,Rasmus Dahlin,Sabres,Base
2020-21 MVP,187,Kevin Labanc,Sharks,Base
2020-21 MVP,188,Jim Howard,Red Wings,Base
2020-21 MVP,189,Devan Dubnyk,Wild,Base
2020-21 MVP,190,Travis Konecny,Flyers,Base
2020-21 MVP,191,Kris Letang,Penguins,Base
2020-21 MVP,192,Seth Jones,Blue Jackets,Base
2020-21 MVP,193,Jake Guentzel,Penguins,Base
2020-21 MVP,194,Brayden Schenn,Blues,Base
2020-21 MVP,195,Ryan Ellis,Predators,Base
2020-21 MVP,196,Zach Hyman,Maple Leafs,Base
2020-21 MVP,197,Roman Josi,Predators,Base
2020-21 MVP,198,Phil Kessel,Coyotes,Base
2020-21 MVP,199,Dylan Strome,Blackhawks,Base
2020-21 MVP,200,Alex Ovechkin CL,Capitals,Base
2020-21 MVP,201,Connor McDavid,Oilers,Base
2020-21 MVP,202,Leon Draisaitl,Oilers,Base
2020-21 MVP,203,Sidney Crosby,Penguins,Base
2020-21 MVP,204,Auston Matthews,Maple Leafs,Base
2020-21 MVP,205,Jonathan Toews,Blackhawks,Base
2020-21 MVP,206,Patrick Kane,Blackhawks,Base
2020-21 MVP,207,Carey Price,Canadiens,Base
2020-21 MVP,208,Ryan O'Reilly,Blues,Base
2020-21 MVP,209,John Tavares,Maple Leafs,Base
2020-21 MVP,210,Evgeni Malkin,Penguins,Base
2020-21 MVP,211,Elias Pettersson,Canucks,Base
2020-21 MVP,212,Marc-Andre Fleury,Golden Knights,Base
2020-21 MVP,213,Brad Marchand,Bruins,Base
2020-21 MVP,214,Jack Eichel,Sabres,Base
2020-21 MVP,215,Quinn Hughes,Canucks,Base
2020-21 MVP,216,Cale Makar,Avalanche,Base
2020-21 MVP,217,Artemi Panarin,Rangers,Base
2020-21 MVP,218,Claude Giroux,Flyers,Base
2020-21 MVP,219,Steven Stamkos,Lightning,Base
2020-21 MVP,220,Jansen Harkins,Jets,Base
2020-21 MVP,221,Michael DiPietro,Canucks,Base
2020-21 MVP,222,Nicolas Beaudin,Blackhawks,Base
2020-21 MVP,223,Brandon Hagel,Blackhawks,Base
2020-21 MVP,224,Nikolai Knyzhov,Sharks,Base
2020-21 MVP,225,Morgan Geekie,Hurricanes,Base
2020-21 MVP,226,Jani Hakanpaa,Ducks,Base
2020-21 MVP,227,Mikey Anderson,Kings,Base
2020-21 MVP,228,Martin Kaut,Avalanche,Base
2020-21 MVP,229,Keegan Kolesar,Golden Knights,Base
2020-21 MVP,230,Gage Quinney,Golden Knights,Base
2020-21 MVP,231,Egor Korshkov,Maple Leafs,Base
2020-21 MVP,232,Alexander True,Sharks,Base
2020-21 MVP,233,Anthony Angello,Penguins,Base
2020-21 MVP,234,Josh Norris,Senators,Base
2020-21 MVP,235,Gabe Vilardi,Kings,Base
2020-21 MVP,236,Gustav Lindstrom,Red Wings,Base
2020-21 MVP,237,Alexander Yelesin,Flames,Base
2020-21 MVP,238,Jonas Johansson,Sabres,Base
2020-21 MVP,239,Calvin Thurkauf,Blue Jackets,Base
2020-21 MVP,240,Lucas Carlsson,Blackhawks,Base
2020-21 MVP,241,Andrei Chibisov,Jets,Base
2020-21 MVP,242,Matiss Kivlenieks,Blue Jackets,Base
2020-21 MVP,243,Timothy Liljegren,Maple Leafs,Base
2020-21 MVP,244,Kieffer Bellows,Islanders,Base
2020-21 MVP,245,Maxim Letunov,Sharks,Base
2020-21 MVP,246,Jake Evans,Canadiens,Base
2020-21 MVP,247,Tyler Benson,Oilers,Base
2020-21 MVP,248,Liam Foudy,Blue Jackets,Base
2020-21 MVP,249,Jason Robertson,Stars,Base
2020-21 MVP,250,Connor McDavid CL,Oilers,Base
2020-21 MVP,R1,Atlantic Divison,None,Base
2020-21 MVP,R2,Metropolitan Division,None,Base
2020-21 MVP,R3,Central Division,None,Base
2020-21 MVP,R4,Pacific Division,None,Base
2020-21 MVP,DP,Redemption Card,None,Base
2020-21 MVP,DP-1A,Redemption Card,None,Base
2020-21 MVP,1,Connor McDavid,Oilers,Base
2020-21 MVP,2,Sidney Crosby,Penguins,Base
2020-21 MVP,3,Nathan MacKinnon,Avalanche,Base
2020-21 MVP,4,Jack Eichel,Sabres,Base
2020-21 MVP,5,Mark Scheifele,Jets,Base
2020-21 MVP,6,Leon Draisaitl,Oilers,Base
2020-21 MVP,7,Jonathan Toews,Blackhawks,Base
2020-21 MVP,8,Auston Matthews,Maple Leafs,Base
2020-21 MVP,9,Brad Marchand,Bruins,Base
2020-21 MVP,10,Henrik Lundqvist,Rangers,Base
2020-21 MVP,11,Brent Burns,Sharks,Base
2020-21 MVP,12,Artemi Panarin,Rangers,Base
2020-21 MVP,13,Victor Hedman,Lightning,Base
2020-21 MVP,14,Elias Pettersson,Canucks,Base
2020-21 MVP,15,Mitch Marner,Maple Leafs,Base
2020-21 MVP,16,Carey Price,Canadiens,Base
2020-21 MVP,17,Shea Weber,Canadiens,Base
2020-21 MVP,18,Rasmus Dahlin,Sabres,Base
2020-21 MVP,19,Steven Stamkos,Lightning,Base
2020-21 MVP,20,Evgeni Malkin,Penguins,Base
2020-21 MVP,21,Johnny Gaudreau,Flames,Base
2020-21 MVP,22,Marc-Andre Fleury,Golden Knights,Base
2020-21 MVP,23,Mikko Rantanen,Avalanche,Base
2020-21 MVP,24,Carter Hart,Flyers,Base
2020-21 MVP,25,P.K. Subban,Devils,Base
2020-21 MVP,26,Dylan Larkin,Red Wings,Base
2020-21 MVP,27,Tyler Seguin,Stars,Base
2020-21 MVP,28,Ryan Getzlaf,Ducks,Base
2020-21 MVP,29,Claude Giroux,Flyers,Base
2020-21 MVP,30,David Pastrnak,Bruins,Base
2020-21 MVP,31,Sebastian Aho,Hurricanes,Base
2020-21 MVP,32,Sergei Bobrovsky,Panthers,Base
2020-21 MVP,33,Mark Stone,Golden Knights,Base
2020-21 MVP,34,John Carlson,Capitals,Base
2020-21 MVP,35,Morgan Rielly,Maple Leafs,Base
2020-21 MVP,36,Brayden Point,Lightning,Base
2020-21 MVP,37,Quinn Hughes,Canucks,Base
2020-21 MVP,38,Logan Couture,Sharks,Base
2020-21 MVP,39,Blake Wheeler,Jets,Base
2020-21 MVP,40,John Tavares,Maple Leafs,Base
2020-21 MVP,41,Taylor Hall,Coyotes,Base
2020-21 MVP,42,Sean Monahan,Flames,Base
2020-21 MVP,43,Vladimir Tarasenko,Blues,Base
2020-21 MVP,44,Torey Krug,Bruins,Base
2020-21 MVP,45,Mark Giordano,Flames,Base
2020-21 MVP,46,Nico Hischier,Devils,Base
2020-21 MVP,47,Drew Doughty,Kings,Base
2020-21 MVP,48,Tyler Bertuzzi,Red Wings,Base
2020-21 MVP,49,Tristan Jarry,Penguins,Base
2020-21 MVP,50,Jordan Binnington,Blues,Base
2020-21 MVP,51,Anthony Duclair,Senators,Base
2020-21 MVP,52,Mathew Barzal,Islanders,Base
2020-21 MVP,53,Zack Kassian,Oilers,Base
2020-21 MVP,54,Ben Bishop,Stars,Base
2020-21 MVP,55,Tuukka Rask,Bruins,Base
2020-21 MVP,56,Viktor Arvidsson,Predators,Base
2020-21 MVP,57,Seth Jones,Blue Jackets,Base
2020-21 MVP,58,Anze Kopitar,Kings,Base
2020-21 MVP,59,Jaccob Slavin,Hurricanes,Base
2020-21 MVP,60,Travis Konecny,Flyers,Base
2020-21 MVP,61,Braden Holtby,Capitals,Base
2020-21 MVP,62,Zach Parise,Wild,Base
2020-21 MVP,63,Sam Reinhart,Sabres,Base
2020-21 MVP,64,Brayden Schenn,Blues,Base
2020-21 MVP,65,Tyler Benson,Oilers,Base
2020-21 MVP,66,Liam Foudy,Blue Jackets,Base
2020-21 MVP,67,Nick Suzuki,Canadiens,Base
2020-21 MVP,68,Mika Zibanejad,Rangers,Base
2020-21 MVP,69,Martin Kaut,Avalanche,Base
2020-21 MVP,70,Josh Norris,Senators,Base
2020-21 MVP,71,Jonathan Huberdeau,Panthers,Base
2020-21 MVP,72,Jason Robertson,Stars,Base
2020-21 MVP,73,Patrice Bergeron,Bruins,Base
2020-21 MVP,74,Matthew Tkachuk,Flames,Base
2020-21 MVP,75,Jamie Benn,Stars,Base
2020-21 MVP,76,Andreas Athanasiou,Oilers,Base
2020-21 MVP,77,Keith Yandle,Panthers,Base
2020-21 MVP,78,Matt Duchene,Predators,Base
2020-21 MVP,79,Andrei Vasilevskiy,Lightning,Base
2020-21 MVP,80,Timothy Liljegren,Maple Leafs,Base
2020-21 MVP,81,Chris Kreider,Rangers,Base
2020-21 MVP,82,Ryan Nugent-Hopkins,Oilers,Base
2020-21 MVP,83,Max Pacioretty,Golden Knights,Base
2020-21 MVP,84,Cale Makar,Avalanche,Base
2020-21 MVP,85,Roman Josi,Predators,Base
2020-21 MVP,86,Alex DeBrincat,Blackhawks,Base
2020-21 MVP,87,T.J. Oshie,Capitals,Base
2020-21 MVP,88,Kris Letang,Penguins,Base
2020-21 MVP,89,Alex Pietrangelo,Blues,Base
2020-21 MVP,90,Erik Gustafsson,Flames,Base
2020-21 MVP,91,Nicklas Backstrom,Capitals,Base
2020-21 MVP,92,Jake Guentzel,Penguins,Base
2020-21 MVP,93,Jacob Markstrom,Canucks,Base
2020-21 MVP,94,Oliver Ekman-Larsson,Coyotes,Base
2020-21 MVP,95,Aleksander Barkov,Panthers,Base
2020-21 MVP,96,Patrick Kane,Blackhawks,Base
2020-21 MVP,97,Gabe Vilardi,Kings,Base
2020-21 MVP,98,Nikita Kucherov,Lightning,Base
2020-21 MVP,99,Ryan O'Reilly,Blues,Base
2020-21 MVP,100,Alex Ovechkin,Capitals,Base
2020-21 MVP,HS-1,Connor McDavid,Oilers,Base
2020-21 MVP,HS-2,Brayden Point,Lightning,Base
2020-21 MVP,HS-3,Mathew Barzal,Islanders,Base
2020-21 MVP,HS-4,Elias Pettersson,Canucks,Base
2020-21 MVP,HS-5,Jack Eichel,Sabres,Base
2020-21 MVP,HS-6,Chris Kreider,Rangers,Base
2020-21 MVP,HS-7,Nathan MacKinnon,Avalanche,Base
2020-21 MVP,HS-8,Quinn Hughes,Canucks,Base
2020-21 MVP,HS-9,Anthony Duclair,Senators,Base
2020-21 MVP,HS-10,Travis Konecny,Flyers,Base
2020-21 MVP,HS-11,Andreas Athanasiou,Oilers,Base
2020-21 MVP,HS-12,Taylor Hall,Coyotes,Base
2020-21 MVP,HS-13,Dylan Larkin,Red Wings,Base
2020-21 MVP,HS-14,Jonathan Drouin,Canadiens,Base
2020-21 MVP,HS-15,Jake Virtanen,Canucks,Base
2020-21 MVP,HS-16,Miro Heiskanen,Stars,Base
2020-21 MVP,HS-17,Clayton Keller,Coyotes,Base
2020-21 MVP,HS-18,Cam Atkinson,Blue Jackets,Base
2020-21 MVP,HS-19,Kasperi Kapanen,Maple Leafs,Base
2020-21 MVP,HS-20,Phil Kessel,Coyotes,Base
2020-21 MVP,MM-1,Connor McDavid,Oilers,Base
2020-21 MVP,MM-2,Nathan MacKinnon,Avalanche,Base
2020-21 MVP,MM-3,Brent Burns,Sharks,Base
2020-21 MVP,MM-4,Sidney Crosby,Penguins,Base
2020-21 MVP,MM-5,Patrick Kane,Blackhawks,Base
2020-21 MVP,MM-6,Nikita Kucherov,Lightning,Base
2020-21 MVP,MM-7,Aleksander Barkov,Panthers,Base
2020-21 MVP,MM-8,Alex Ovechkin,Capitals,Base
2020-21 MVP,MM-9,Brad Marchand,Bruins,Base
2020-21 MVP,MM-10,Johnny Gaudreau,Flames,Base
2020-21 MVP,NC-1,John Tavares,Maple Leafs,Base
2020-21 MVP,NC-2,Nathan MacKinnon,Avalanche,Base
2020-21 MVP,NC-3,Patrice Bergeron,Bruins,Base
2020-21 MVP,NC-4,Patrick Kane,Blackhawks,Base
2020-21 MVP,NC-5,Johnny Gaudreau,Flames,Base
2020-21 MVP,NC-6,Sidney Crosby,Penguins,Base
2020-21 MVP,NC-7,Jonathan Toews,Blackhawks,Base
2020-21 MVP,NC-8,Taylor Hall,Coyotes,Base
2020-21 MVP,NC-9,Jonathan Drouin,Canadiens,Base
2020-21 MVP,NC-10,Elias Pettersson,Canucks,Base
2019-20 MVP,1,Ryan Murray,Blue Jackets,Base
2019-20 MVP,2,Jeff Carter,Kings,Base
2019-20 MVP,3,Travis Zajac,Devils,Base
2019-20 MVP,4,Ty Rattie,Oilers,Base
2019-20 MVP,5,David Pastrnak,Bruins,Base
2019-20 MVP,6,Derek Stepan,Coyotes,Base
2019-20 MVP,7,Brent Burns,Sharks,Base
2019-20 MVP,8,Marcus Johansson,Bruins,Base
2019-20 MVP,9,Brad Marchand,Bruins,Base
2019-20 MVP,10,Andrei Vasilevskiy,Lightning,Base
2019-20 MVP,11,Blake Wheeler,Jets,Base
2019-20 MVP,12,Nathan MacKinnon,Avalanche,Base
2019-20 MVP,13,Mikko Rantanen,Avalanche,Base
2019-20 MVP,14,Jack Eichel,Sabres,Base
2019-20 MVP,15,Brady Tkachuk,Senators,Base
2019-20 MVP,16,Brayden Point,Lightning,Base
2019-20 MVP,17,Mark Scheifele,Jets,Base
2019-20 MVP,18,Charlie McAvoy,Bruins,Base
2019-20 MVP,19,Patrice Bergeron,Bruins,Base
2019-20 MVP,20,Charlie Coyle,Bruins,Base
2019-20 MVP,21,Damon Severson,Devils,Base
2019-20 MVP,22,Tyler Seguin,Stars,Base
2019-20 MVP,23,Mikael Backlund,Flames,Base
2019-20 MVP,24,Artemi Panarin,Blue Jackets,Base
2019-20 MVP,25,Vladimir Tarasenko,Blues,Base
2019-20 MVP,26,Joe Morrow,Bruins,Base
2019-20 MVP,27,Frederik Andersen,Maple Leafs,Base
2019-20 MVP,28,Tuukka Rask,Bruins,Base
2019-20 MVP,29,Ryan McDonagh,Lightning,Base
2019-20 MVP,30,Morgan Rielly,Maple Leafs,Base
2019-20 MVP,31,Reilly Smith,Golden Knights,Base
2019-20 MVP,32,Elias Lindholm,Flames,Base
2019-20 MVP,33,Sebastian Aho,Hurricanes,Base
2019-20 MVP,34,Jeff Skinner,Sabres,Base
2019-20 MVP,35,John Carlson,Capitals,Base
2019-20 MVP,36,Filip Forsberg,Predators,Base
2019-20 MVP,37,Evgeny Kuznetsov,Capitals,Base
